股票代码,股票简称,报价日,报价日价格,行业PE_通过,个股PE_通过,DCF估值_通过,修正PE估值_通过,蒙特卡洛_通过,子场景通过数,一级行业,二级行业,三级行业,总分_斜率,总分_趋势,盈利能力_斜率,盈利能力_趋势,成长能力_斜率,成长能力_趋势,综合趋势,溢价率上限,定增决策,7个月涨跌幅,标签_盈利_0,标签_盈利_-10,标签_盈利_-20,7个月后价格,最终结论,总分_T-4,评级_T-4,盈利能力_T-4,成长能力_T-4,总分_T-3,评级_T-3,盈利能力_T-3,成长能力_T-3,总分_T-2,评级_T-2,盈利能力_T-2,成长能力_T-2,总分_T-1,评级_T-1,盈利能力_T-1,成长能力_T-1,总分_T,评级_T,盈利能力_T,成长能力_T,波动率_20d,年化收益_20d,区间收益_20d,胜率_20d,波动率_60d,年化收益_60d,区间收益_60d,胜率_60d,波动率_120d,年化收益_120d,区间收益_120d,胜率_120d,波动率_250d,年化收益_250d,区间收益_250d,胜率_250d,MA20,MA30,MA60,MA120,MA250,当前价,均价_all,中位价,价格标准差,漂移率,波动率,数据天数,报价日_md,邀请日,最新交易日,个股PE,个股PB,个股PS,行业PE,行业PB,行业代码,行业名称,营收_T,营业利润_T,净利润_fcf_T,NOPAT_T,折旧_T,资本支出_T,FCF_T,FCF年份_T,营收_T1,营业利润_T1,净利润_fcf_T1,NOPAT_T1,折旧_T1,资本支出_T1,FCF_T1,FCF年份_T1,营收_T2,营业利润_T2,净利润_fcf_T2,NOPAT_T2,折旧_T2,资本支出_T2,FCF_T2,FCF年份_T2,营收_T3,营业利润_T3,净利润_fcf_T3,NOPAT_T3,折旧_T3,资本支出_T3,FCF_T3,FCF年份_T3,营收_T4,营业利润_T4,净利润_fcf_T4,NOPAT_T4,折旧_T4,资本支出_T4,FCF_T4,FCF年份_T4,FCF_3年斜率,营收_3年斜率,NOPAT_3年斜率,报价日MA20,锁定价当前价,定价方式,净利润,step2通过,行业级别,行业波动率_20d,行业年化收益_20d,行业区间收益_20d,行业胜率_20d,行业波动率_60d,行业年化收益_60d,行业区间收益_60d,行业胜率_60d,行业波动率_120d,行业年化收益_120d,行业区间收益_120d,行业胜率_120d,行业波动率_250d,行业年化收益_250d,行业区间收益_250d,行业胜率_250d,行业MA20,行业MA60,行业MA120,行业MA250,行业漂移率,行业波动率_总,行业总天数,同行公司数,同行PE_均值,同行PE_中位,同行PE_标准差,同行PB_均值,同行PB_中位,同行PS_均值,同行PS_中位,同行市值_均值,同行市值_中位,流动比率,速动比率,存货周转率,应收账款周转率,流动资产周转率,总资产周转率,ROA,总资产净利率,ROE,ROE摊薄,现金流动负债比,现金利息负债比,净利率,毛利率,资产负债率,利息资本化率,产权比率,已获利息倍数,研发费用率,营收增长,利润增长,净利增长,扣非净利增长,ROE增长,总营收增长,营收增长2,净资产增长
000157.SZ,中联重科,20210114.0,11.44,1,1,1,0,1,7,机械设备,工程机械,工程机械整机,1.45,通过,0.81,通过,0.56,通过,通过,-0.2,建议参与本次定向增发,-25.0,0.0,0.0,0.0,8.58,通过,57.45,差,15.45,13.12,65.0,较差,16.95,18.88,68.45,较差,18.6,20.75,73.03,中等,20.55,22.25,60.67,较差,17.7,14.25,0.6814,2.4114,0.1929,0.55,0.5675,1.5147,0.3635,0.4667,0.4525,0.6312,0.303,0.475,0.4318,0.7203,0.7203,0.504,10.56,10.37,9.67,9.28,8.23,11.44,7.19,6.57,1.39,1.5147,0.5675,333.0,20210114.0,20210111.0,20210114.0,13.8048,2.0339,1.5988,15.15,3.52,850771.SI,工程机械整机,433.0739537543,50.1392308959,43.7145657063,50.1392308959,4.6420644574239995,13.366991190799999,65.5579795802,2019.0,286.9654290999,26.011576800500002,20.198570017,26.011576800500002,4.350980861168,5.3055067453,59.84422347180001,2018.0,232.7289373136,12.177779010899998,13.3192371527,12.177779010899998,4.69685299936,7.6374548455,20.8734098538,2017.0,200.22516698580003,-18.034512292,-9.3369748565,-18.034512292,5.960743132799999,4.816573054,16.869028462799996,2016.0,207.53346644020002,-6.051365350599999,0.8346742487000001,-6.051365350599999,6.240026708248,6.8191448815,-40.1640959009,2015.0,-22.342284863199993,-100.17250822034995,-18.980725942499994,10.56,11.44,ma20_discount_90,5686319128.32,1,28419.83,0.4837,2.1703,0.1736,0.75,0.3599,1.7278,0.4147,0.6167,0.3233,1.0457,0.5019,0.5667,0.3516,0.913,0.913,0.576,27091.11,23979.81,22026.12,18792.05,1.7278,0.3599,674.0,11.0,30.149854545454545,15.2528,31.33663940293777,3.3216727272727273,1.9274,2.6266272727272724,0.9152,472.1453719772728,113.03725752000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
000159.SZ,国际实业,20240312.0,5.25,1,0,1,1,0,6,电力设备,光伏设备,光伏辅材,-1.32,通过,-0.36,通过,-0.95,通过,通过,-0.2,建议参与本次定向增发,28.19,1.0,1.0,1.0,6.73,通过,66.98,较差,16.8,17.25,59.48,差,15.0,15.0,71.58,中等,19.8,19.38,63.6,较差,15.0,15.0,58.33,差,15.0,12.5,0.6753,3.7037,0.2963,0.7,0.5548,-0.7699,-0.1848,0.4667,0.4508,-0.3389,-0.1627,0.4417,0.3866,-0.3454,-0.3454,0.42,4.56,4.78,5.29,6.01,6.69,5.25,7.12,6.92,1.06,-0.7699,0.5548,332.0,20240312.0,20240309.0,20240312.0,44.1217,1.0425,0.4876,33.59,2.74,857354.SI,光伏辅材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,5.25,ma20_discount_90,0.0,1,1092.04,0.4421,1.2753,0.102,0.4,0.5207,0.4515,0.1084,0.4833,0.4167,-0.1064,-0.0511,0.425,0.3509,-0.2982,-0.2982,0.412,1083.61,1037.19,1068.41,1224.58,0.4515,0.5207,673.0,13.0,46.02540769230769,32.9103,53.54180919674558,3.5046923076923076,3.3791,2.520792307692308,2.0558,168.20780861769228,82.94265,1.7547493834138024,0.830088032672163,1.8914476792459123,5.853949693315582,1.1019630610946698,0.47628705032064095,11.234546589794732,8.804886335277828,12.549424410809106,12.549424410809106,14.924348678876894,33.09942525034485,18.486512134542174,9.552846731311,15.13686717562428,5.901676809575865,0.18442733806043468,19.566643879377747,0.016805873802748967,167.5576580452802,213.55177305253017,976.8815541820846,976.8815541820846,905.3851349348254,43.98434584342616,43.98434584342616,13.694201909202954
000301.SZ,东方盛虹,20200618.0,5.72,1,1,1,1,1,8,石油石化,炼化及贸易,炼油化工,-3.13,不通过,-1.59,不通过,-0.75,通过,不通过,-0.05,建议参与本次定向增发,120.63,1.0,1.0,1.0,12.62,通过,70.72,中等,23.1,17.25,75.57,中等,23.7,18.5,82.68,良好,24.15,22.0,72.05,中等,23.1,18.5,56.85,差,15.45,13.5,0.1504,1.25,0.1,0.55,0.1878,0.9151,0.2196,0.4833,0.2678,0.2127,0.1021,0.4667,0.2311,0.0106,0.0106,0.432,5.41,5.28,5.1,5.06,5.16,5.72,5.3,5.21,0.39,0.9151,0.1878,332.0,20200618.0,20200615.0,20200618.0,15.4211,1.5619,0.9304,9.93,1.08,859631.SI,炼油化工,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,5.72,ma20_discount_90,0.0,1,2035.75,0.153,-0.155,-0.0124,0.55,0.1612,-0.1448,-0.0348,0.4833,0.2095,-0.2986,-0.1433,0.4833,0.1733,-0.1705,-0.1705,0.496,2079.61,2114.18,2224.94,2316.91,-0.1448,0.1612,668.0,6.0,33.73808333333333,23.926099999999998,30.018813939506703,1.6855666666666667,1.3975499999999998,0.50635,0.42200000000000004,2523.3678722766667,857.383472,,,,,,,,,,,,,,,,,,,,,,,,,,,
000338.SZ,潍柴动力,20210430.0,18.11,1,0,1,1,1,7,汽车,汽车零部件,底盘与发动机系统,-2.69,不通过,-0.5,通过,-1.51,不通过,不通过,-0.1,建议参与本次定向增发,-15.13,0.0,0.0,1.0,15.37,不通过,76.83,中等,22.2,21.25,70.88,中等,22.8,14.62,69.9,较差,22.2,14.62,68.58,较差,21.75,14.5,64.53,较差,20.25,13.75,0.4172,-0.8071,-0.0646,0.45,0.4999,-0.5972,-0.1433,0.4667,0.4382,0.1759,0.0844,0.4917,0.3958,0.3495,0.3495,0.464,19.03,19.17,21.42,19.5,17.69,18.11,16.16,15.55,2.76,-0.5972,0.4999,333.0,20210430.0,20210427.0,20210430.0,13.7018,2.5552,0.6415,19.88,2.59,850923.SI,底盘与发动机系统,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03,18.11,ma20_discount_90,0.0,1,3861.19,0.2259,-0.5184,-0.0415,0.3,0.2449,-0.5526,-0.1326,0.4167,0.2479,-0.2171,-0.1042,0.4833,0.2547,0.186,0.186,0.496,4039.77,4170.25,4179.5,4032.61,-0.5526,0.2449,668.0,22.0,40.64504090909091,29.18555,45.95982161187252,1.724363636363636,1.5937000000000001,1.5413454545454541,1.3838499999999998,63.032765207272725,37.73817571,,,,,,,,,,,,,,,,,,,,,,,,,,,
000401.SZ,冀东水泥,20211222.0,12.25,0,1,1,0,1,6,建筑材料,水泥,水泥制造,-1.09,通过,0.13,通过,-1.74,不通过,通过,-0.2,建议参与本次定向增发,-21.39,0.0,0.0,0.0,9.63,不通过,61.5,较差,15.45,20.25,65.45,较差,15.45,22.25,65.1,较差,17.7,20.62,64.92,较差,17.7,18.88,56.3,差,15.0,13.25,0.2236,0.9793,0.0783,0.5,0.3018,-0.3174,-0.0762,0.4667,0.284,-0.1187,-0.057,0.4333,0.2537,-0.2396,-0.2396,0.444,11.9,11.79,13.14,12.9,13.93,12.25,14.29,14.19,1.77,-0.3174,0.3018,312.0,20211222.0,20211219.0,20211222.0,11.7895,1.0155,0.8315,7.88,1.2,857111.SI,水泥制造,354.79631343470004,67.553701985,28.5001084951,67.553701985,25.069588792176003,23.331626152,73.7134438585,2020.0,345.0703196478,63.070769081099996,27.005878225100002,63.070769081099996,26.09274851804,10.236012305,84.6479159819,2019.0,308.4858028455,34.359139578000004,14.832286829200001,34.359139578000004,22.412434420552,6.0783159483,72.4962669304,2018.0,152.8971413081,3.7730169970999996,1.1038333402,3.7730169970999996,18.778119981320003,5.0070230344,22.0160697062,2017.0,123.3515486525,-4.3727916018,0.5288548451,-4.3727916018,18.659997084696,6.3493333414999995,20.563571390499998,2016.0,-0.6085884640499958,-23.155255294599993,-16.5972812035,11.9,12.25,ma20_discount_90,1820805059.99,1,7283.79,0.1677,0.3791,0.0303,0.6,0.2169,-0.0762,-0.0183,0.5333,0.3325,0.1406,0.0675,0.525,0.2863,-0.1196,-0.1196,0.452,7251.26,7011.85,7116.82,7659.21,-0.0762,0.2169,674.0,13.0,13.491676923076922,9.9357,9.363818255896867,1.8903846153846153,1.2661,1.561384615384615,1.2565,373.2586175292307,99.5954421,,,,,,,,,,,,,,,,,,,,,,,,,,,
000403.SZ,双林生物,20210127.0,39.35,0,0,0,1,0,4,医药生物,生物制品,血液制品,1.84,通过,1.12,通过,0.46,通过,通过,-0.047599999999999996,不建议本阶段参与该企业的本笔定向增发,-23.15,0.0,0.0,0.0,30.24,不通过,61.35,较差,15.9,15.75,69.7,较差,19.65,20.5,72.47,中等,24.3,18.25,71.12,中等,23.4,17.88,69.85,较差,19.65,19.38,0.4846,1.383,0.1106,0.55,0.5003,0.4376,0.105,0.4667,0.4415,-0.291,-0.1397,0.4417,0.7584,0.2343,0.2343,0.5,39.28,39.05,39.78,39.77,44.91,39.35,40.85,36.42,11.9,0.4376,0.5003,322.0,20210127.0,20210124.0,20210127.0,141.5545,22.2002,20.6763,65.63,9.32,851522.SI,血液制品,9.1565656855,1.8003810148,1.6044803894,1.8003810148,0.303695945944,0.4111262193,1.7144484415999999,2019.0,8.5984330464,0.9346256058,0.7998279695,0.9346256058,0.33043371272,0.3501988822,1.0765262806,2018.0,6.853781172200001,0.8363622127,0.21596897329999998,0.8363622127,0.35839694075999995,0.3987173056,-0.7578381831000001,2017.0,5.6743643485,0.5515363872,0.5389594583,0.5515363872,0.377047606872,0.9803147225,-0.3554411113,2016.0,5.0026928313,0.6831797756999999,0.7756303743,0.6831797756999999,0.492197461272,0.5939434866,0.10916191380000011,2015.0,-1.2361433123500003,-1.1513922566499997,-0.4820094010499998,39.28,39.35,ma20_discount_90,103764639.61,1,14824.92,0.3813,-0.3544,-0.0284,0.35,0.3182,0.2158,0.0518,0.45,0.3367,-0.2702,-0.1297,0.475,0.4098,0.3819,0.3819,0.516,14768.79,14415.14,15178.28,14253.03,0.2158,0.3182,677.0,4.0,51.385999999999996,45.42305,14.231899064952646,5.357825,4.1741,11.7565,11.53945,303.86903462500004,306.98023785500004,,,,,,,,,,,,,,,,,,,,,,,,,,,
000410.SZ,沈阳机床,20250919.0,7.18,0,1,0,1,1,6,机械设备,通用设备,机床工具,-0.59,通过,-0.95,通过,0.17,通过,通过,-0.0,建议参与本次定向增发,-5.85,0.0,1.0,1.0,6.76,通过,63.38,较差,18.6,15.38,60.35,较差,17.25,12.5,57.1,差,15.45,13.38,56.0,差,15.0,12.5,62.6,较差,15.0,16.25,0.3003,0.4323,0.0346,0.5,0.2114,0.4008,0.0962,0.4833,0.2783,-0.1073,-0.0515,0.475,0.376,0.2027,0.2027,0.508,7.25,7.16,7.01,6.98,7.35,7.18,6.86,6.77,0.58,0.4008,0.2114,339.0,20250919.0,20250916.0,20250919.0,132.0918,6.6007,6.386,101.38,4.99,850711.SI,机床工具,15.038506393199999,0.1172059217,0.0706029179,0.1172059217,0.626384578792,0.8680584374,-0.8480053438999998,2024.0,15.0140147396,0.2945347082,0.34756961869999997,0.2945347082,0.553313435824,0.3005637803,1.5394636011000002,2023.0,16.7028816621,0.361011763,0.2575598341,0.361011763,0.7696924015359999,0.6887702618000001,-2.6531906569,2022.0,16.9876841335,-7.7508813785,-8.6331990215,-7.7508813785,0.6606664320000001,0.128611783,-2.3849578750000004,2021.0,13.4313745356,-7.056227626599999,-7.227604666,-7.056227626599999,1.274886806824,0.041147934,-8.1628829294,2020.0,-0.9025926565000006,0.8321876344500054,0.12190292065,7.25,7.18,ma20_discount_90,40348540.91,1,1832.07,0.3888,-0.2793,-0.0223,0.5,0.2764,0.8139,0.1953,0.5833,0.2602,0.5498,0.2639,0.5583,0.3909,0.7059,0.7059,0.576,1871.76,1735.83,1640.36,1558.33,0.8139,0.2764,671.0,12.0,109.31418333333335,52.26075,111.27243504217351,4.389925,4.2717,8.666666666666666,5.2631499999999996,73.99316109666668,65.22307989000001,1.0458958197514812,0.7067703927937757,2.3504069001921573,4.6778784441186145,0.8295734748506727,0.4684825825689891,1.2118222459719734,0.21994363303030195,0.6731953002545834,0.6731953002545834,23.934762069491494,38.57717056588672,0.46948091821089827,8.132875586321761,69.18490399791519,36.710568925795876,2.1344655178247893,1.4239637268789838,0.013111713380602722,-60.20641424018087,-61.79821651179337,-79.68668315600394,-79.68668315600394,-80.0943513436944,0.16312528011179675,0.16312528011179675,0.8390741125437134
000420.SZ,吉林化纤,20201223.0,1.93,0,0,0,0,0,0,基础化工,化学纤维,粘胶,-3.87,不通过,-0.86,通过,-1.7,不通过,不通过,,分析失败,61.66,1.0,1.0,1.0,3.12,不通过,71.52,中等,21.0,19.25,76.53,中等,24.15,21.25,77.73,中等,26.55,20.5,73.1,中等,25.8,17.75,53.9,差,15.9,12.5,0.461182771316832,-0.9919781625762477,-0.3202614379084967,0.2631578947368421,0.570918600544258,-0.8170114297948514,-0.3347547974413646,0.3728813559322034,0.5835579781730867,-0.4222683402321653,-0.23152709359605905,0.42857142857142855,0.5821354815281187,0.248,0.248,0.4497991967871486,4.138,,4.496500000000001,4.933000000000001,4.2788,3.12,,,,0.3032774665426396,0.585436499359675,289.0,,,,254.08,1.3583,1.5838,281.13,1.46,850343.SI,粘胶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,1.93,ma20_discount_90,0.0,0,1497.42,0.2772,-1.858,-0.1486,0.4,0.3158,-0.3669,-0.088,0.45,0.3092,-0.2909,-0.1396,0.4667,0.409,-0.1444,-0.1444,0.46,1591.87,1638.0,1675.12,1694.88,-0.3669,0.3158,673.0,2.0,223.25545,223.25545,147.87345,4.85885,4.85885,2.2927,2.2927,32.81147936,32.81147936,,,,,,,,,,,,,,,,,,,,,,,,,,,
000422.SZ,湖北宜化,20230629.0,11.25,1,1,1,1,0,7,基础化工,农化制品,氮肥,1.16,通过,0.78,通过,-0.28,通过,通过,-0.1,建议参与本次定向增发,-19.64,0.0,0.0,1.0,9.04,通过,63.25,较差,19.5,16.0,63.45,较差,19.5,16.5,77.5,中等,25.35,22.0,74.88,中等,25.5,18.25,63.33,较差,20.4,13.75,0.2582,-0.293,-0.0234,0.35,0.3117,-0.8703,-0.2089,0.3667,0.2635,-0.4769,-0.2289,0.4417,0.3283,-0.4469,-0.4469,0.464,11.45,11.68,12.67,14.24,17.43,11.25,16.89,16.02,3.13,-0.8703,0.3117,335.0,20230629.0,20230626.0,20230629.0,5.7847,2.0954,0.5074,12.5,1.98,850331.SI,氮肥,207.1252243889,29.5247146267,21.6438579611,29.5247146267,6.634247846656,22.4023051235,19.553510346,2022.0,185.44062134240002,22.9872706854,15.6902623642,22.9872706854,6.817879712863999,9.6948966806,31.8983771717,2021.0,138.0469986462,1.1314817936,1.3339105843999999,1.1314817936,7.5365940291600015,6.256750695,13.795888494000002,2020.0,146.6002489732,0.30102360079999996,1.5923974700999999,0.30102360079999996,8.007886500632,7.1413985539,23.7541132667,2019.0,128.12265269370002,3.5558478417000003,2.6128306801,3.5558478417000003,8.427260494408001,8.0207679983,3.7721275832000005,2018.0,-2.878810925999997,-34.539112871349985,-14.19661641655,11.45,11.25,ma20_discount_90,220099824.27,1,6173.42,0.2019,0.3808,0.0305,0.55,0.2521,-0.3353,-0.0805,0.4,0.2353,-0.1411,-0.0677,0.45,0.2505,-0.0669,-0.0669,0.472,6022.87,6130.74,6544.59,6505.97,-0.3353,0.2521,668.0,3.0,13.160133333333334,13.8506,4.1397881752036,1.5734000000000001,1.1408,1.3850333333333333,0.9771,253.98143066333333,71.5008,0.6618090459835747,0.5119064160051097,11.54221782813554,89.1078476015797,3.231229396903001,1.0220150789422924,15.883183488461118,10.679698365079878,61.10546115571416,61.10546115571416,37.4955268492828,55.191018420964774,10.449648527820695,19.090777414708292,65.37848345529044,50.467184287322766,2.749514828654685,12.882680170355641,0.03550234458934436,28.43940905717074,32.322491275461005,37.944525456018766,37.944525456018766,-46.76337306013843,11.693556077155954,11.693556077155954,94.22157396905676
000498.SZ,山东路桥,20201026.0,5.13,1,1,1,1,1,8,建筑装饰,基础建设,基建市政工程,-1.22,通过,-1.13,不通过,-0.48,通过,通过,-0.05,建议参与本次定向增发,-3.51,0.0,1.0,1.0,4.95,通过,69.02,较差,24.0,15.25,72.33,中等,23.55,18.25,71.65,中等,23.55,16.38,68.85,较差,19.8,16.5,64.67,较差,20.25,13.75,0.1758,-0.7984,-0.0639,0.25,0.1993,-0.2518,-0.0604,0.4333,0.3139,-0.0359,-0.0172,0.4333,0.3806,0.0281,0.0281,0.464,5.29,5.37,5.55,5.45,5.3,5.13,5.05,5.04,0.41,-0.2518,0.1993,321.0,20201026.0,20201023.0,20201026.0,7.9167,1.0252,0.2497,7.35,0.73,857236.SI,基建市政工程,232.6047686993,10.676320138200001,6.1978414339,10.676320138200001,0.7267235187919999,4.181541277,-0.38424179629999994,2019.0,147.68382698989998,9.0550447419,6.6361919972,9.0550447419,0.518165119992,5.1108597756,6.0017672225,2018.0,123.8472980797,7.6989655932000005,5.760568309,7.6989655932000005,0.514599284728,2.3178950598,0.006477087100000083,2017.0,81.4765127295,6.0093175524,4.2970657696,6.0093175524,0.43955868588800007,0.8171651112,7.325338169299999,2016.0,74.18690059720001,5.2867678172,3.7700571161000003,5.2867678172,0.332650632592,0.5524989444,7.773758804200001,2015.0,0.19535944170000016,-54.37873530979999,-1.4886772725,5.29,5.13,ma20_discount_90,400255622.49,1,1707.89,0.1362,0.2105,0.0168,0.45,0.1713,-0.1821,-0.0437,0.4,0.2223,-0.083,-0.0398,0.4083,0.2668,-0.0477,-0.0477,0.46,1680.36,1727.77,1728.93,1749.55,-0.1821,0.1713,670.0,18.0,23.388333333333335,12.60775,24.725885031323397,1.5400722222222223,1.0051,0.5790888888888888,0.3427,303.79876147722223,74.558601275,,,,,,,,,,,,,,,,,,,,,,,,,,,
000503.SZ,国新健康,20231110.0,11.55,0,0,0,0,1,4,计算机,软件开发,垂直应用软件,-2.28,不通过,-0.24,通过,0.01,通过,通过,,不建议本阶段参与该企业的本笔定向增发,-33.59,0.0,0.0,0.0,7.67,不通过,65.25,较差,16.2,15.0,63.17,较差,15.0,15.25,59.85,差,15.0,14.62,58.85,差,15.0,14.38,56.0,差,15.0,15.5,0.3076,0.8929,0.0714,0.5,0.3155,-0.2155,-0.0517,0.4333,0.3469,-0.0664,-0.0319,0.45,0.3907,0.1074,0.1074,0.46,10.74,10.74,11.07,11.89,11.49,11.55,10.87,10.83,1.0,-0.2155,0.3155,335.0,20231110.0,20231107.0,20231110.0,-17.03,17.2398,30.9338,76.85,4.29,851041.SI,垂直应用软件,3.110794556,-0.8453342354000001,-0.8447175101000001,-0.8453342354000001,0.008196783208,0.3766209474,-1.9588149531999999,2022.0,2.5251500456000002,-1.7639670984,-1.7582183340000002,-1.7639670984,0.008763156048000001,0.2312764258,-1.2545450107,2021.0,2.073721579,-2.4166977813,-2.4260540028,-2.4166977813,0.009321371536,0.177008815,-1.1019931164,2020.0,1.2991281599,0.1609830856,0.17427722780000002,0.1609830856,0.009911618536,0.3254381532,0.3385612151,2019.0,0.9548002229000001,-1.8261132004,-1.8775986922999999,-1.8261132004,0.026454915624000003,0.37532090100000004,-0.6071306217,2018.0,0.4284109184000002,-0.5185364884999999,-0.78568177295,10.74,11.55,ma20_discount_90,-108545358.89,0,5122.79,0.2107,1.4318,0.1145,0.65,0.2532,-0.0025,-0.0006,0.5,0.2774,-0.0625,-0.03,0.5167,0.2927,0.0494,0.0494,0.492,4849.56,4927.26,5209.69,5314.08,-0.0025,0.2532,670.0,15.0,141.77977333333334,70.5272,132.58664183836655,5.102993333333333,4.1099,9.409193333333333,5.3713,193.64048768266667,114.68677919999999,2.089716494924896,2.0897101088162464,97613.44439738769,3.068974556573719,0.3762711840150058,0.27085642427264245,-7.1600417300787855,-7.3549429313767805,-11.285608963893067,-11.285608963893067,66.01607196149655,525.9243479337939,-27.154397209251123,20.721101046571334,35.45839973432147,5.942243263894131,0.5506398550243284,-86.2304199825237,0.031018789946731535,-52.07766425083793,-52.9802209876944,-51.95605154575757,-51.95605154575757,-43.93968178316183,23.19246380707034,23.19246380707034,-9.450573844866783
000510.SZ,新金路,20240308.0,4.02,0,0,1,0,0,3,基础化工,化学原料,氯碱,-5.17,不通过,-1.61,不通过,-1.77,不通过,不通过,,不建议本阶段参与该企业的本笔定向增发,-7.71,0.0,1.0,1.0,3.71,不通过,68.58,较差,17.85,17.12,82.47,良好,25.35,21.5,63.98,较差,15.0,14.62,57.73,差,15.0,12.5,55.12,差,15.0,12.75,0.8724,-0.1536,-0.0123,0.6,0.5743,-1.1101,-0.2664,0.4667,0.4438,-0.512,-0.2458,0.475,0.368,-0.3709,-0.3709,0.452,3.66,3.93,4.67,4.94,5.54,4.02,5.65,5.79,0.68,-1.1101,0.5743,334.0,20240308.0,20240305.0,20240308.0,-44.57,1.8175,0.8416,31.48,0.95,850322.SI,氯碱,30.3882051607,0.565378363,0.1314295832,0.565378363,0.8206757505760001,0.8262240177,-0.9166119624,2022.0,29.781004145900003,4.3589173899,2.9953364187,4.3589173899,0.7888788908159999,0.6036292075999999,3.116834382,2021.0,22.069630159699997,1.2135786687,0.7153675909,1.2135786687,0.7463792876720001,1.1696082952,0.9092772576,2020.0,23.190653439499997,0.7054462387999999,0.6201334709,0.7054462387999999,0.644409242248,1.1578450332999999,-0.32872678060000005,2019.0,20.6939120378,1.096066722,1.0010192336,1.096066722,0.685716580112,0.6605883844,1.6086073263999998,2018.0,0.91294461,-4.159287500500001,0.3241001528500003,3.66,4.02,ma20_discount_90,-87482443.42,0,1280.28,0.2287,0.5479,0.0438,0.5,0.3618,-0.4337,-0.1041,0.4333,0.2814,-0.3958,-0.19,0.4417,0.2297,-0.305,-0.305,0.456,1271.39,1294.36,1400.87,1544.25,-0.4337,0.3618,670.0,8.0,43.424800000000005,24.56865,43.257682324935075,1.8268375000000001,1.29825,1.771125,1.53565,125.92967936875002,87.73130092,1.1855269699960738,0.885942533498964,12.411779132739941,141.09982168365758,3.6321020832742636,1.3584769478648877,2.575743847644042,0.5875439437785391,0.9491666509419051,0.9491666509419051,65.97085291206274,165.49722255914293,0.4325019608922914,13.645733017699824,36.47084750860136,12.152328607818713,0.5846325974582987,8.450751383342567,0.005872238493729105,-87.02938568393078,-88.25730785506774,-95.61219292833086,-95.61219292833086,-96.197824700541,2.03888697582279,2.03888697582279,7.266897115392992
000526.SZ,紫光学大,20210129.0,46.0,0,0,1,1,0,5,社会服务,教育,培训教育,0.31,通过,-0.27,通过,0.7,通过,通过,-0.0836,不建议本阶段参与该企业的本笔定向增发,-58.04,0.0,0.0,0.0,19.3,不通过,65.28,较差,19.05,16.0,65.58,较差,18.15,16.0,66.7,较差,18.15,17.12,69.33,较差,19.05,19.75,64.95,较差,17.25,17.62,0.4564,-1.1588,-0.0927,0.45,0.4718,-0.7324,-0.1758,0.3833,0.4198,-0.9209,-0.442,0.4083,0.5972,0.571,0.571,0.456,47.72,50.06,52.42,60.25,54.12,46.0,47.33,46.05,14.75,-0.7324,0.4718,334.0,20210129.0,20210126.0,20210129.0,15.05,33.9376,1.7742,82.98,3.78,859852.SI,培训教育,29.919383253400003,0.4778219907,0.13865025,0.4778219907,0.10870517668,1.6300724788999998,1.6542282214999997,2019.0,28.92795413,0.5941497988000001,0.12950807,0.5941497988000001,0.11794338399200002,1.4933223565,1.7555308593999996,2018.0,28.1159226821,0.789559296,0.24380907510000002,0.789559296,0.12088444570399999,1.2225565849,2.3302886144,2017.0,13.0685330301,-1.1277265753,-0.9868317738,-1.1277265753,0.11815489952000001,0.485412666,0.3770642824999999,2016.0,0.2506535344,-0.10124407210000001,-0.1356251858,-0.10124407210000001,0.061989421472000004,0.0348724104,-0.0038835298,2015.0,0.33803019645000065,-0.9017302856499995,0.15586865265000002,47.72,46.0,ma20_discount_90,30420052.54,1,1956.96,0.2899,-0.0966,-0.0077,0.4,0.2433,-0.8323,-0.1998,0.3667,0.2447,-0.5046,-0.2422,0.4667,0.3056,0.0198,0.0198,0.5,1970.48,2121.97,2307.23,2223.56,-0.8323,0.2433,676.0,4.0,146.21867500000002,94.95894999999999,132.09931494756844,5.186249999999999,4.42545,8.708549999999999,9.123750000000001,54.7463487175,56.12471406,,,,,,,,,,,,,,,,,,,,,,,,,,,
